advertiser_id,review_rating_mean,review_rating_count,review_rating_std,responsiveness_mean,negotiation_skills_mean,professionalism_communication_mean,market_expertise_mean,for_sale_price.min_first,for_sale_price.max_first,for_sale_price.count_first,recently_sold.count_first,review_count_first,agent_rating_first,recommendations_count_first,experience_years_first,served_areas_as_name_state_first,specializations_joined_first,designations_joined_first,full_name_first,state_first,experience_years_calc,rating_consistency,price_range_expertise,transaction_volume,avg_skill_score,market_coverage,certification_count,specialization_count,sentiment_score_mean,sentiment_score_std,sentiment_score_count,sentiment_confidence_mean,responsiveness_semantic_score_mean,responsiveness_semantic_score_sum,negotiation_semantic_score_mean,negotiation_semantic_score_sum,communication_semantic_score_mean,communication_semantic_score_sum,professionalism_semantic_score_mean,professionalism_semantic_score_sum,friendliness_semantic_score_mean,friendliness_semantic_score_sum,market_knowledge_semantic_score_mean,market_knowledge_semantic_score_sum,reliability_semantic_score_mean,reliability_semantic_score_sum,problem_solving_semantic_score_mean,problem_solving_semantic_score_sum,enthusiasm_score_mean,frustration_score_mean,satisfaction_score_mean,urgency_score_mean,review_length_mean,review_depth_score_mean,specificity_score_mean,mentions_agent_name_sum,mentions_company_sum,mentions_location_sum,mentions_time_period_sum,sentiment_consistency,overall_skill_competency,skill_mentions_density,emotional_balance,review_quality_score,experience_years_calc_normalized,review_rating_mean_normalized,transaction_volume_normalized,market_coverage_normalized,certification_count_normalized,specialization_count_normalized,client_satisfaction_score,professional_competence_score,market_expertise_score
1997046,4.96,13,0.14,5.0,4.85,5.0,4.92,179000,515000,5,40,13,5.0,0,,"Bucyrus_KS, Spring Hill_KS, Edgerton_KS, Gardner_KS, Olathe_KS, Stilwell_KS, Overland Park_KS, Leawood_KS, Lenexa_KS, Prairie Village_KS, Mission_KS, Shawnee_KS, De Soto_KS, Basehor_KS, Kansas City_KS, Kansas City_MO, Lee's Summit_MO, Platte City_MO, Blue Springs_MO, Liberty_MO, Independence_MO","Buyer's agent, Seller's agent",ABR,Wendy Diskin,Kansas,0.0,0.8771929824561403,12.724872391308578,5,4.9425,21,1,2,0.9808030507781289,0.00929472513375587,11.0,0.9808030507781289,0.5704634792425416,6.275098271667957,0.5935104021971876,6.528614424169064,0.5553178139538928,6.10849595349282,0.6082032739438794,6.690236013382673,0.6239210888743401,6.863131977617741,0.5984338633716106,6.582772497087717,0.5927270501852036,6.519997552037239,0.5466991205784407,6.013690326362848,0.10389610389610389,0.0,0.04545454545454545,0.0,34.09090909090909,0.0606060606060606,0.018181818181818184,0.0,0.0,0.0,0.0,0.9907908711872797,0.5861595115433871,4.689276092347097,0.14935064935064934,0.24317349549695733,0.0,0.99,0.015723270440251572,0.01858736059479554,0.0,0.02631578947368421,0.9908176833363624,0.37417371722390097,0.04570875230908434
2010389,5.0,1,,5.0,5.0,5.0,5.0,199000,449000,2,11,1,5.0,1,11.53,"Westerly_RI, Charlestown_RI, Ashaway_RI, Wakefield_RI, All of Rhode Island and Eastern Connecticut","Buyer's agent, Seller's agent",,Rick Wucik,Rhode Island,11.53,1.0,12.429224196812383,2,5.0,5,1,2,0.8323515057563782,,1.0,0.8323515057563782,0.6062112748622894,0.6062112748622894,0.7004826664924622,0.7004826664924622,0.6033412739634514,0.6033412739634514,0.6439534723758698,0.6439534723758698,0.6521782428026199,0.6521782428026199,0.6483669131994247,0.6483669131994247,0.6390578001737595,0.6390578001737595,0.5989240556955338,0.5989240556955338,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6365644624456763,5.092515699565411,0.0,0.2549097145229616,0.22782058881643943,1.0,0.006289308176100629,0.0037174721189591076,0.0,0.02631578947368421,0.9938105735158053,0.5198257855469304,0.03579930682943202
2020846,5.0,11,0.0,5.0,5.0,5.0,5.0,879999,879999,1,67,11,5.0,9,10.77,"Fairfield_CT, Westport_CT, Easton_CT, Redding_CT, Redding Center_CT, Trumbull_CT, Milford_CT, Wilton_CT, Weston_CT, Bridgeport_CT, Stratford_CT, New Haven County and Fairfield County","Listing Agent, Buyers Agent, Renovations, Flips, Vacation Homes, Investment Properties, Buyer's agent, Seller's agent",,Andrea Viscuso,Connecticut,10.77,1.0,0.6931471805599453,1,5.0,12,1,8,0.9510574774308638,0.03259332538521712,11.0,0.9510574774308638,0.5795558819716627,6.37511470168829,0.6392759003422477,7.032034903764725,0.5762283941730857,6.338512335903943,0.6257701722735708,6.883471895009279,0.630276889286258,6.933045782148838,0.647105678238652,7.118162460625172,0.6180546459826556,6.798601105809212,0.566638861190189,6.233027473092079,0.14285714285714285,0.0,0.07575757575757575,0.01515151515151515,103.36363636363636,0.1212121212121212,0.06363636363636364,0.0,0.0,0.0,0.0,0.9684354676870898,0.6103633029322901,4.882906423458322,0.2186147186147186,0.34644863582062607,0.21280379371665678,1.0,0.0031446540880503146,0.010223048327137546,0.0,0.18421052631578946,0.9981930875862655,0.5105120606630799,0.004872159247502187
2023568,5.0,3,0.0,5.0,5.0,5.0,5.0,149000,449900,5,114,3,5.0,0,20.77,"Great Falls_MT, Montana","Residential, Rural, Commercial, First Home Buyers, Military, VA buyers, Residential Sales, Buyer's agent, Seller's agent","GRI, CRS, MRP",Polly Pearson,Montana,20.77,1.0,12.614539909322534,5,5.0,2,3,9,0.632922351360321,0.5488313434866404,3.0,0.7666964928309122,0.5662337578833103,1.698701273649931,0.656092956662178,1.9682788699865341,0.5585933662950993,1.6757800988852978,0.5946888799468676,1.7840666398406029,0.5982970868547758,1.7948912605643272,0.6357606425881386,1.9072819277644157,0.5946633989612261,1.7839901968836784,0.5715979660550753,1.714793898165226,0.14285714285714285,0.0,0.0,0.0,101.66666666666667,0.05555555555555555,0.10000000000000002,0.0,0.0,0.0,0.0,0.6456480908688594,0.596991006905834,4.775928055246671,0.14285714285714285,0.3301114718805501,0.41039320292432324,1.0,0.015723270440251572,0.0009293680297397769,0.2,0.21052631578947367,0.9864478346167265,0.6333116076936011,0.044968345026090616
2041911,5.0,4,0.0,5.0,5.0,5.0,5.0,249900,249900,1,3,4,5.0,0,,"Angola_NY, Clarence_NY, Clarence Center_NY, Depew_NY, Derby_NY, East Amherst_NY, East Aurora_NY, Hamburg_NY, Lake View_NY, Lancaster_NY, Orchard Park_NY, Buffalo_NY, Eden_NY, Elma_NY",,,Dannielle Koerner,New York,0.0,1.0,0.6931471805599453,1,5.0,14,1,1,0.9462481588125229,0.020093938167646205,4.0,0.9462481588125229,0.5711104450747371,2.2844417802989483,0.6414877753704786,2.5659511014819145,0.5545449339406332,2.218179735762533,0.6044470416381955,2.417788166552782,0.6109463442116976,2.4437853768467903,0.6233760137110949,2.4935040548443794,0.5955313248559833,2.382125299423933,0.5821945648640394,2.3287782594561577,0.07142857142857142,0.0,0.041666666666666664,0.08333333333333333,75.25,0.08333333333333333,0.1,0.0,0.0,0.0,0.0,0.9803018747432809,0.5979548054583574,4.7836384436668595,0.11309523809523808,0.3233743782625845,0.0,1.0,0.0031446540880503146,0.012081784386617101,0.0,0.0,0.9980155320158347,0.3785267751379879,0.0049222207470796
2047885,5.0,26,0.0,5.0,5.0,5.0,5.0,24900,445000,6,43,26,5.0,1,20.11,"Wilmington_NC, Carolina Beach_NC, New hanover county, Pender county, Brunswick county","Residential and Commercial real estate, Residential real estate and land., Buyer's agent, Seller's agent",GRI,Jason Bell,North Carolina,20.11,1.0,12.948252817917385,6,5.0,5,1,4,0.862224188943704,0.2019106795335044,24.0,0.8862188855806986,0.5785376159474254,13.884902782738209,0.6717612327386936,16.122269585728645,0.566066704526141,13.585600908627384,0.6201916835270822,14.884600404649973,0.6099065756425261,14.637757815420628,0.6551600157593688,15.72384037822485,0.6153355360341569,14.768052864819765,0.5718907841170827,13.725378818809986,0.07142857142857142,0.0,0.03472222222222222,0.013888888888888888,69.70833333333333,0.10416666666666667,0.10416666666666667,0.0,0.0,0.0,0.0,0.8320085818591182,0.6111062685365597,4.888850148292477,0.10615079365079363,0.3284304727598435,0.39735230191661725,1.0,0.018867924528301886,0.0037174721189591076,0.0,0.07894736842105263,0.994913445195672,0.6249728375251373,0.04877753431772091
2054155,5.0,14,0.0,5.0,5.0,5.0,5.0,249900,799900,16,41,14,5.0,6,10.44,"Cherry Hill_NJ, Voorhees_NJ, Marlton_NJ, Audubon_NJ, Collingswood_NJ, Mount Laurel_NJ, Moorestown_NJ, Oaklyn_NJ, Camden_NJ, Haddonfield_NJ",,,Taralyn Hendricks,New Jersey,10.44,1.0,13.21767719356568,16,5.0,10,1,1,0.9480541007859367,0.03702565610568715,14.0,0.9480541007859367,0.5580380252961602,7.812532354146242,0.6522773248808724,9.131882548332214,0.5715052481474621,8.00107347406447,0.607617350295186,8.506642904132605,0.6104398210133825,8.546157494187355,0.6330761121852058,8.86306557059288,0.6047693695873022,8.466771174222231,0.5563830866677952,7.789363213349134,0.061224489795918366,0.0,0.011904761904761904,0.023809523809523808,67.21428571428571,0.13095238095238096,0.08571428571428572,0.0,0.0,0.0,0.0,0.9642962969260293,0.5992632922591707,4.794106338073367,0.07312925170068027,0.3314544787471664,0.20628334321280378,1.0,0.050314465408805034,0.008364312267657992,0.0,0.0,0.9980822057138574,0.5064679432793027,0.07888046984890974
2065245,5.0,1,,5.0,5.0,5.0,5.0,90000,899000,7,23,1,5.0,1,,"Pasadena_MD, Easton_MD, Betterton_MD, Centreville_MD, Chester_MD, Chestertown_MD, Church Hill_MD, Claiborne_MD, Cordova_MD, Crumpton_MD, Denton_MD, Galena_MD, Goldsboro_MD, Grasonville_MD, Greensboro_MD, Henderson_MD, Hillsboro_MD, Ingleside_MD, Kennedyville_MD, McDaniel_MD, Newcomb_MD, Oxford_MD, Preston_MD, Queen Anne_MD, Queenstown_MD, Ridgely_MD, Rock Hall_MD, Royal Oak_MD, St. Michaels_MD, Stevensville_MD, Still Pond_MD, Sudlersville_MD, Trappe_MD, Annapolis_MD, Street_MD, Maryland and Delaware","1st Time Home Buyers, Re-locations, Buyer's agent, Seller's agent","ABR, MRP, SRS, RENE",Terri Kulp,Maryland,0.0,1.0,13.603556668225458,7,5.0,36,4,4,0.94599449634552,,1.0,0.94599449634552,0.5156183140352368,0.5156183140352368,0.5642626881599426,0.5642626881599426,0.5122435465455055,0.5122435465455055,0.5327629558742046,0.5327629558742046,0.5839425176382065,0.5839425176382065,0.5535322204232216,0.5535322204232216,0.567241445183754,0.567241445183754,0.5316548570990562,0.5316548570990562,0.14285714285714285,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.545157318119891,4.361258544959128,0.14285714285714285,0.2504632361937382,0.0,1.0,0.0220125786163522,0.032527881040892194,0.3,0.07894736842105263,0.9980061670334744,0.37890257823935186,0.05405947596603143
2067051,5.0,15,0.0,5.0,5.0,5.0,5.0,499000,549000,2,18,15,5.0,2,11.44,"Bridgeport_CT, Milford_CT, Monroe_CT, Shelton_CT, Seymour_CT, Fairfield County, New Haven County, Hartford County, Litchfield County","Residential, Buyer's agent, Seller's agent",,Kristen Heinrich,Connecticut,11.44,1.0,10.819818283610305,2,5.0,9,1,3,0.8390966375668844,0.247240232269231,15.0,0.8735352714856466,0.5875484069188436,8.813226103782654,0.6504576017459234,9.75686402618885,0.5808963732173046,8.713445598259568,0.6281710686782996,9.422566030174494,0.639582684636116,9.59374026954174,0.6505817254384358,9.758725881576538,0.6200518645346165,9.300777968019247,0.5598828994979461,8.398243492469192,0.06666666666666667,0.0,0.02222222222222222,0.02222222222222222,68.66666666666667,0.1111111111111111,0.12000000000000001,0.0,0.0,0.0,0.0,0.8017701595310137,0.6146465780834358,4.917172624667486,0.08888888888888888,0.33506776224224655,0.22604228413357044,1.0,0.006289308176100629,0.007434944237918215,0.0,0.05263157894736842,0.994059597508867,0.5187228444422638,0.03203648979459751
2071406,5.0,2,0.0,5.0,5.0,5.0,5.0,225000,825000,5,71,2,5.0,1,13.11,"Richmond_VA, Newport News_VA","Buyers, Sellers, Buyer's agent, Seller's agent",RSPS,Zachary Fauver,Virginia,13.11,1.0,13.30468826752606,5,5.0,2,1,4,0.9674444496631622,0.02193216629385648,2.0,0.9674444496631622,0.5769177377223969,1.1538354754447937,0.6674841344356537,1.3349682688713074,0.5648708436638117,1.1297416873276234,0.628801979124546,1.257603958249092,0.5832490995526314,1.1664981991052628,0.643512487411499,1.287024974822998,0.6150798015296459,1.2301596030592918,0.5635360162705183,1.1270720325410366,0.0,0.0,0.0,0.0,88.5,0.0,0.1,0.0,0.0,0.0,0.0,0.9785385302300487,0.6054315124638379,4.843452099710703,0.0,0.29965431751684857,0.2590397154712507,1.0,0.015723270440251572,0.0009293680297397769,0.0,0.07894736842105263,0.9987980793602026,0.539188529384409,0.04662485796693855
2073119,5.0,5,0.0,5.0,5.0,5.0,5.0,19500,1985000,77,134,5,5.0,1,11.69,"Aurora_MN, Babbitt_MN, Biwabik_MN, Britt_MN, Cook_MN, Crane Lake_MN, Ely_MN, Embarrass_MN, Hoyt Lakes_MN, Makinen_MN, Orr_MN, Nett Lake_MN, Soudan_MN, Tower_MN, Virginia_MN, Lake Vermilion, Side Lake, Crane Lake and much more.","rural properties, farms, recreational property, hunting land, cabins, lakeshore, lake homes, Buyer's agent, Seller's agent",RSPS,Julia Maki,Minnesota,11.69,1.0,14.49125824139632,77,5.0,18,1,9,0.9560331583023072,0.03649117919668912,5.0,0.9560331583023072,0.5899446055293083,2.9497230276465416,0.6623862817883491,3.3119314089417458,0.596588808298111,2.982944041490555,0.6588102012872696,3.294051006436348,0.6566776752471923,3.283388376235962,0.6485872000455857,3.242936000227928,0.6379910334944725,3.1899551674723625,0.5905266210436821,2.9526331052184105,0.11428571428571428,0.0,0.06666666666666667,0.0,27.4,0.03333333333333333,0.02,0.0,0.0,0.0,0.0,0.9647935458312623,0.6301890533417462,5.041512426733971,0.18095238095238095,0.22011668204336293,0.2309820193637621,1.0,0.24213836477987422,0.015799256505576207,0.0,0.21052631578947367,0.9983767850963537,0.5217865697330042,0.26105732228861644
2079771,4.94,53,0.23,4.89,4.89,5.0,5.0,182500,850000,9,45,53,4.9,1,10.36,"Murray_KY, Almo_KY, Benton_KY, Dexter_KY, Farmington_KY, Gilbertsville_KY, Hardin_KY, Hazel_KY, Kirksey_KY, Mayfield_KY, New Concord_KY, Sedalia_KY, Calloway County, Marshall County, Graves County, Land Between the Lakes, lake area homes","residential real estate, home staging, Farm properties, lake area properties, first time home buyers, relocation assistance",,Sue Ann Stevens,Kentucky,10.36,0.8130081300813008,13.411297665506735,9,4.945,17,1,6,0.8985801465236224,0.24604197006098755,52.0,0.9314739933380713,0.5763095751977884,29.968097910284996,0.6339468622866732,32.965236838907,0.5567899462000171,28.95307720240089,0.6235417790281085,32.42417250946164,0.6215334622046123,32.319740034639835,0.6167647598239665,32.07176751084626,0.6033126540625324,31.372258011251688,0.5785060998123999,30.082317190244794,0.06593406593406594,0.0,0.035256410256410256,0.00641025641025641,53.19230769230769,0.057692307692307696,0.08653846153846154,0.0,0.0,0.0,0.0,0.8025411856320177,0.6013381423270122,4.810705138616099,0.10119047619047619,0.28859079997109344,0.20470262793914246,0.9850000000000001,0.02830188679245283,0.01486988847583643,0.0,0.13157894736842105,0.9835195148926171,0.5013237566597479,0.058988646817432905
2102378,4.93,202,0.27,4.93,4.63,4.85,4.92,64900,3200000,12,44,202,4.9,0,,"Waco_KY, Berea_KY, Richmond_KY, Winchester_KY, Irvine_KY, Lancaster_KY, Mount Vernon_KY, Renfro Valley_KY, Clay City_KY, Stanton_KY, KY, Waco KY, Berea KY, Irvine KY, Paint Lick KY, Lexington KY","Farm, Residential, Residential Sales, Commercial Sales, Land Sales, Listing Agent, Buyer's Agent","ABR, CRS, AHWD, SRES, GRN, SFR, MRP, SRS, PSA, C2EX, PSC",Stacey Kelly,Kentucky,0.0,0.7874015748031495,14.958172267405045,12,4.8325,16,11,7,0.9117724276056477,0.11613085180884422,153.0,0.916863279404983,0.5666482916369645,86.69718862045556,0.6385237011888059,97.69412628188729,0.5821833128742631,89.07404686976224,0.6213816218199878,95.07138813845813,0.6217494139727814,95.12766033783555,0.6310799925837641,96.55523886531591,0.614791398371868,94.06308395089582,0.5667582077455092,86.71400578506291,0.06255835667600373,0.0,0.032679738562091505,0.021786492374727667,47.1764705882353,0.09368191721132897,0.07124183006535947,0.0,0.0,0.0,0.0,0.8959522966141128,0.605389492524243,4.843115940193944,0.09523809523809523,0.2913375602919506,0.0,0.9824999999999999,0.03773584905660377,0.013940520446096654,1.0,0.15789473684210525,0.981935399556097,0.36709880517541177,0.07147579735112794
2103361,5.0,22,0.0,5.0,5.0,5.0,5.0,340000,340000,1,23,22,5.0,1,,"Grand Rapids_MI, Rockford_MI, Wyoming_MI","Listing Agent, Buyers Agent, First Time Home Buyers, Luxury Properties, Waterfront Properties, Acreage","SFR, C2EX",Susan Ring,Michigan,0.0,1.0,0.6931471805599453,1,5.0,3,2,6,0.9388664039698514,0.05143776672764623,22.0,0.9388664039698514,0.5630642573603175,12.387413661926985,0.6303420334377072,13.867524735629559,0.5661623298444531,12.455571256577969,0.6090938535264947,13.400064777582884,0.625977086411281,13.771495901048183,0.6152924039739777,13.536432887427509,0.6045700763775543,13.300541680306196,0.5514575179285285,12.132065394427627,0.0844155844155844,0.007575757575757575,0.053030303030303025,0.01515151515151515,82.54545454545455,0.11363636363636363,0.05454545454545456,0.0,0.0,0.0,0.0,0.9510786388359111,0.5957449448575393,4.765959558860314,0.12987012987012986,0.3273416327916208,0.0,1.0,0.0031446540880503146,0.0018587360594795538,0.1,0.13157894736842105,0.9977430044925235,0.37865204283844256,0.0046468824994038305
2121272,5.0,4,0.0,5.0,5.0,5.0,5.0,499900,755000,2,32,4,5.0,0,26.03,"Potomac_MD, Bethesda_MD, Gaithersburg_MD, Silver Spring_MD, Rockville_MD, Germantown_MD, Washington_DC, Chevy Chase Town_MD, Beltsville_MD, Laurel_MD, Fulton_MD, Greenbelt_MD, Hyattsville_MD, Cabin John_MD, Brookeville_MD, Derwood_MD, Ashton_MD",,,Teresa Burton,District of Columbia,26.03,1.0,12.44941874416189,2,5.0,17,1,1,0.9435319751501083,0.03962062281142391,4.0,0.9435319751501083,0.5785984303802252,2.3143937215209007,0.6445630192756653,2.578252077102661,0.5771888326853514,2.3087553307414055,0.6367469113320112,2.546987645328045,0.6348497495055199,2.5393989980220795,0.6407818552106619,2.5631274208426476,0.629012918099761,2.516051672399044,0.5855759559199214,2.3423038236796856,0.07142857142857142,0.0,0.0,0.0,48.75,0.08333333333333333,0.05,0.0,0.0,0.0,0.0,0.9618893450725527,0.6159147090511397,4.927317672409117,0.07142857142857142,0.28275396114960943,0.5143252321675559,1.0,0.006289308176100629,0.01486988847583643,0.0,0.0,0.9979152530412341,0.6975218524098676,0.036148147331061344
2123574,5.0,1,,5.0,5.0,5.0,5.0,119000,999000,8,18,1,5.0,0,18.86,"Arab_AL, Baileyton_AL, Blountsville_AL, Cullman_AL, Joppa_AL, Union Grove_AL, Eva_AL, Somerville_AL, Grant_AL, Langston_AL, Scottsboro_AL, Section_AL, Valhermoso Springs_AL, Albertville_AL, Boaz_AL, Douglas_AL, Geraldine_AL, Guntersville_AL, Horton_AL, Rainsville_AL, North Alabama","Farm, Land, Lots, Relocation, Residential, Buyer's agent, Seller's agent",,Scott Haga,Alabama,18.86,1.0,13.68767945917908,8,5.0,21,1,7,0.9449218511581421,,1.0,0.9449218511581421,0.5662106573581696,0.5662106573581696,0.6422469466924667,0.6422469466924667,0.5720337182283401,0.5720337182283401,0.6250118613243103,0.6250118613243103,0.5962421372532845,0.5962421372532845,0.6459886580705643,0.6459886580705643,0.6029956489801407,0.6029956489801407,0.5491080693900585,0.5491080693900585,0.14285714285714285,0.0,0.0,0.0,8.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.5999797121621668,4.799837697297335,0.14285714285714285,0.16183347464017317,0.37265362576565897,1.0,0.025157232704402517,0.01858736059479554,0.0,0.15789473684210525,0.9979665659707816,0.6096542110714358,0.05681903874351758
2129554,5.0,1,,5.0,5.0,5.0,5.0,29900,240000,15,74,1,5.0,0,20.36,"Proctorville_OH, South Point_OH, Chesapeake_OH, Huntington_WV, Kenova_WV",,"ABR, PSA",Robert Bonecutter,West Virginia,20.36,1.0,12.255348406064318,15,5.0,5,2,1,0.9733239412307739,,1.0,0.9733239412307739,0.5635800883173943,0.5635800883173943,0.6417849510908127,0.6417849510908127,0.5491528697311878,0.5491528697311878,0.6261516213417053,0.6261516213417053,0.6139988377690315,0.6139988377690315,0.6136017963290215,0.6136017963290215,0.6177180260419846,0.6177180260419846,0.544260635972023,0.544260635972023,0.0,0.0,0.0,0.0,70.0,0.16666666666666666,0.3,0.0,0.0,0.0,0.0,1.0,0.5962811033241451,4.770248826593161,0.0,0.4124274592891456,0.40229203714680895,1.0,0.04716981132075472,0.0037174721189591076,0.1,0.0,0.9990151447205947,0.6281618305163322,0.0735123980544301
2130156,5.0,14,0.0,5.0,5.0,5.0,5.0,200000,675000,12,16,14,5.0,5,,"Whitehouse_TX, Bullard_TX, Arp_TX, Tyler_TX, Flint_TX, Chandler_TX, Lindale_TX, Troup_TX, Smith County Texas","sellers agent, buyers agent, investments, VA, FHA, Conventional, Multi Family, Land, Buyer's agent, Seller's agent",,Brent Boltz,Texas,0.0,1.0,13.07107429353423,12,5.0,9,1,10,0.8652463981083461,0.13822822672911975,14.0,0.8652463981083461,0.5675524747265237,7.945734646171331,0.6639150479542357,9.2948106713593,0.5535227969022734,7.749319156631827,0.5869181524696094,8.216854134574533,0.5647702563021865,7.90678358823061,0.6214411052143467,8.700175473000854,0.5933263408286231,8.306568771600723,0.5579094024641174,7.8107316344976425,0.061224489795918366,0.0,0.023809523809523808,0.023809523809523808,106.07142857142857,0.11904761904761904,0.17142857142857143,0.0,0.0,0.0,0.0,0.8785584266115588,0.5886694471077395,4.709355576861916,0.08503401360544217,0.3794573891568594,0.0,1.0,0.03773584905660377,0.007434944237918215,0.0,0.23684210526315788,0.9950250223471926,0.3785267751379879,0.06677111799940755
2134240,4.79,19,0.92,4.64,4.64,4.64,4.64,274900,1250000,5,0,19,4.8,3,10.44,"North Las Vegas_NV, Las Vegas_NV, Henderson_NV","Buyers, sellers, investors, first time home buyers, highrise condos, townhomes, First time home buyers, Condominiums, Buyer's agent, Seller's agent",,Jena Nelson,Nevada,10.44,0.5208333333333334,13.790297359892792,5,4.64,3,1,10,0.8059667411603426,0.43041980827509735,19.0,0.9043426011738024,0.5745805705848493,10.917030841112137,0.6451154296335421,12.2571931630373,0.5836802107331,11.0899240039289,0.6286581515481597,11.944504879415035,0.6127503667222826,11.64225696772337,0.6579701849504521,12.50143351405859,0.6095263656032713,11.581000946462154,0.5742869396743021,10.91145185381174,0.10526315789473684,0.008771929824561403,0.017543859649122806,0.02631578947368421,76.73684210526316,0.13157894736842105,0.07894736842105263,0.0,0.0,0.0,0.0,0.6990954642930117,0.6108210274312449,4.886568219449959,0.11403508771929824,0.33751554767558056,0.20628334321280378,0.9475,0.015723270440251572,0.0018587360594795538,0.0,0.23684210526315788,0.9498850357753275,0.4792140154693675,0.04781546092469834
2138440,5.0,2,0.0,5.0,5.0,5.0,5.0,21000,1200000,29,451,2,5.0,223,11.28,"Charleston_WV, South Charleston_WV, Winfield_WV, Fraziers Bottom_WV, Scott Depot_WV, Hurricane_WV, St. Albans_WV","REALTOR®, ABR, GREEN, GRI, SPANISH SPEAKING, SRS, Buyer's agent, Seller's agent","ABR, GRN, SRS, LHC",Janet Amores,West Virginia,11.28,1.0,13.98017887587091,29,5.0,7,4,8,0.9235979914665222,0.044226964072300694,2.0,0.9235979914665222,0.5575875043869019,1.1151750087738037,0.6484257578849792,1.2968515157699585,0.5724282711744308,1.1448565423488617,0.6217350848019123,1.2434701696038246,0.6297420933842659,1.2594841867685318,0.6172315329313278,1.2344630658626556,0.6173151023685932,1.2346302047371864,0.5646726228296757,1.1293452456593513,0.0,0.0,0.0,0.08333333333333333,73.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9576462152444106,0.6036422462202609,4.829137969762087,0.0,0.35824390559225017,0.22288085358624776,1.0,0.09119496855345911,0.0055762081784386614,0.3,0.18421052631578946,0.9971793089034513,0.517137863357554,0.1187659876126308
2142915,5.0,4,0.0,5.0,4.75,4.5,5.0,190000,600000,5,14,4,5.0,2,10.19,"Bethel_MN, Cambridge_MN, Cedar_MN, Circle Pines_MN, Forest Lake_MN, Hugo_MN, Isanti_MN, North Branch_MN, St. Francis_MN, Stacy_MN, Wyoming_MN, St. Paul_MN, Anoka_MN, Andover_MN, Champlin_MN, Elk River_MN, Princeton_MN, Zimmerman_MN, Minneapolis_MN, Anoka County","Investment, first time home buyer, Listing agent, Accredited Buyers Representative, Military Relocation Representative, Foreclosure, Short Sale, Senior transitions, Buyer's agent, Seller's agent",MRP,Lisa Malley,Minnesota,10.19,1.0,12.923917316717374,5,4.8125,20,1,10,0.9453875124454498,0.029438015335443195,4.0,0.9453875124454498,0.5666819894686341,2.2667279578745365,0.6580294854938984,2.6321179419755936,0.5719960685819387,2.287984274327755,0.6130880694836378,2.4523522779345512,0.6362772360444069,2.5451089441776276,0.630041565746069,2.520166262984276,0.6064575966447592,2.4258303865790367,0.5512669160962105,2.205067664384842,0.03571428571428571,0.0,0.0,0.0,58.5,0.08333333333333333,0.07500000000000001,0.0,0.0,0.0,0.0,0.9714038000375858,0.6042298659449443,4.833838927559555,0.03571428571428571,0.3009919120864284,0.2013436079826121,1.0,0.015723270440251572,0.017657992565055763,0.0,0.23684210526315788,0.9979837577524157,0.48920946392088777,0.0461614746261986
2145224,5.0,11,0.0,5.0,4.55,5.0,5.0,21000,515000,11,25,11,5.0,2,26.69,"Waxhaw_NC, Charlotte_NC, Monroe_NC, Clover_SC, Weddington, Marvin, Indian Land","residential, home buyer, home seller, relocation, investment, Home Buyers, Home Sellers, Investors Property Type: Single Family Home, Condo, Townhome, Residential Rental, Residential sales, Luxury homes, First time home buyers, Staging, Relocation, Buyer's agent, Seller's agent","GRI, AHWD, C2EX",Martha Mendoza-Borgese,South Carolina,26.69,1.0,13.11029484474486,11,4.8875,7,3,18,0.9378893034798759,0.037949573065038586,7.0,0.9378893034798759,0.5805968046188354,4.064177632331848,0.6481540713991437,4.537078499794006,0.5612357386520931,3.9286501705646515,0.6092980589185443,4.26508641242981,0.6290750939931188,4.403525657951832,0.6160567945667675,4.312397561967373,0.6185751195464816,4.330025836825371,0.5863434677677495,4.104404274374247,0.1020408163265306,0.0,0.047619047619047616,0.023809523809523808,118.0,0.09523809523809523,0.08571428571428573,0.0,0.0,0.0,0.0,0.9634379414474111,0.6061668936828417,4.849335149462734,0.14965986394557823,0.3505569333962156,0.5273661331752618,1.0,0.03459119496855346,0.0055762081784386614,0.2,0.4473684210526316,0.9977069308511963,0.6973437701377266,0.0638820845345147
